Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
5024,https://www.airbnb.com/rooms/948328174773235758,2024-09-05,Enjoy the beauty of Tasmania in a cossy & newly built brand new home. Beautiful forest views from the balcony. Our garden gets more visitors like rabbits & Wallabies. Time to enjoy the true wilderness at the Platypus Eye House.,https://www.airbnb.com/users/show/150946868,2017-09-17,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",t,neighborhood not highlighted,Glenorchy,Private room in home,Private room,"[""Free parking on premises"", ""Wifi"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Smoke alarm"", ""Hot tub"", ""Fire extinguisher""]",t,2024-09-05,2023-12-25,2024-09-01,Exempt: This listing falls under the 'home sharing' exemption,f,948328174773235758,150946868.0,1.0,1.0,2.0,1.0,1.0,1.0,120.0,2.0,365.0,29,59.0,89.0,269.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,1.0,0.0,0.0,0.0,1.5,2
5031,https://www.airbnb.com/rooms/950057084490134743,2024-09-05,THE LISTING IS NO LONGER AVAILABLE E,https://www.airbnb.com/users/show/7974413,2013-08-06,a few days or more,0%,0%,f,"['email', 'phone']",t,neighborhood not highlighted,Hobart,Private room in home,Private room,"[""Dishes and silverware"", ""Body soap"", ""Clothing storage: closet and wardrobe"", ""Fire pit"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Sun loungers"", ""Hair dryer"", ""Portable heater"", ""First aid kit"", ""Private backyard"", ""Central heating"", ""Rice maker"", ""Microwave"", ""Coffee"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Outdoor furniture"", ""Air conditioning"", ""Extra pillows and blankets"", ""Free street parking"", ""Toaster"", ""Fire extinguisher"", ""Cooking basics"", ""Outdoor kitchen"", ""Lake access"", ""Shower gel"", ""Washer"", ""Dining table"", ""Conditioner"", ""Carbon monoxide alarm"", ""Freezer"", ""Stainless steel single oven"", ""Dedicated workspace"", ""Kitchen"", ""Hot water kettle"", ""Patio or balcony"", ""BBQ grill"", ""Stove"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Smoke alarm"", ""Room-darkening shades"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Iron"", ""Hot water"", ""Lock on bedroom door""]",t,2024-09-05,2023-12-25,2024-09-01,Exempt: This listing falls under the 'home sharing' exemption,f,950057084490134743,7974413.0,1.0,1.0,3.0,1.0,1.0,2.0,210.09,1.0,365.0,29,59.0,89.0,269.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,1.0,0.0,0.0,0.0,1.5,2
5032,https://www.airbnb.com/rooms/952014829192559427,2024-09-05,"The room is  attached to a main residence and is secured by a locked door. This modern guest suite is the perfect place to relax after a day enjoying the natural beauty of Freycinet National Park. <br />It features a private entrance, luxurious ensuite with a large bath where you can soak away tired muscles with a glass of wine, a separate rainfall shower and heated tiled floors for those chilly Tasmanian winter nights.<br /><br />Please note THERE ARE NO COOKING FACILITIES.",https://www.airbnb.com/users/show/140140341,2017-07-12,within an hour,96%,85%,f,"['email', 'phone']",t,neighborhood not highlighted,Glamorgan/Spring Bay,Private room in rental unit,Private room,"[""AC - split type ductless system"", ""Heating"", ""Shampoo"", ""Wifi"", ""Lockbox"", ""TV"", ""Hangers"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""First aid kit"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2023-09-12,2024-08-15,aa 2323223,t,952014829192559427,140140341.0,2.56,3.23,2.0,1.0,1.0,1.0,144.0,1.0,999.0,25,54.0,84.0,247.0,37.0,37.0,1.0,4.89,4.97,4.97,4.96,4.92,2.36,1.7,0.0,0.0,3.08,2
5045,https://www.airbnb.com/rooms/955955388632108260,2024-09-05,"With stunning views across Frederick Henry Bay and Mt Wellington Primrose Seaside Beauty Retreat offers two and three night stays with access to a full range of beaty/spa services, including massage, body exfoliation and sauna cocoons, wide range of facials, hand and foot treatments, brow sculpting and lash grafting. Private meditation  and sound therapy are also available...",https://www.airbnb.com/users/show/520104584,2023-06-15,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",t,neighborhood not highlighted,Sorell,Private room,Private room,"[""Dishes and silverware"", ""Body soap"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Rice maker"", ""Coffee"", ""Microwave"", ""Ocean view"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Sea view"", ""Wifi"", ""Boat slip"", ""Private backyard \u2013 Fully fenced"", ""Resort access"", ""Beach view"", ""Extra pillows and blankets"", ""Waterfront"", ""Books and reading material"", ""Toaster"", ""Fire extinguisher"", ""Shower gel"", ""Washer"", ""Dining table"", ""Kitchenette"", ""Private patio or balcony"", ""Conditioner"", ""Mini fridge"", ""Mountain view"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Bay view"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Smoke alarm"", ""Radiant heating"", ""Wine glasses"", ""Breakfast"", ""Essentials"", ""Iron"", ""Hot water"", ""Lock on bedroom door""]",t,2024-09-05,2023-12-25,2024-09-01,Exempt: This listing falls under the 'home sharing' exemption,f,955955388632108260,520104584.0,2.0,2.0,2.0,1.0,1.0,1.0,184.0,2.0,4.0,29,59.0,89.0,364.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,2.0,1.0,0.0,0.0,1.5,2
5051,https://www.airbnb.com/rooms/959227847905924751,2024-09-05,Forget your worries in this spacious and serene space. Large sharehouse with large kitchen 2 lounge rooms.,https://www.airbnb.com/users/show/151763908,2017-09-23,within an hour,100%,97%,f,"['email', 'phone']",t,neighborhood not highlighted,Devonport,Private room in home,Private room,"[""TV"", ""Outdoor dining area"", ""Hair dryer"", ""First aid kit"", ""Free parking on premises"", ""Wifi"", ""Air conditioning"", ""Exterior security cameras on property"", ""Lockbox"", ""Host greets you"", ""Washer"", ""Dedicated workspace"", ""Kitchen"", ""BBQ grill"", ""Iron"", ""Self check-in"", ""Smoke alarm"", ""Lock on bedroom door"", ""Fire extinguisher""]",t,2024-09-05,2023-12-25,2024-09-01,Exempt: This listing falls under the 'home sharing' exemption,f,959227847905924751,151763908.0,2.0,3.0,1.0,1.0,1.0,1.0,210.09,1.68,1125.0,29,59.0,89.0,89.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,2.0,1.0,0.0,0.0,1.5,2
5085,https://www.airbnb.com/rooms/968511244145491520,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/454892420,2022-04-18,within an hour,100%,99%,t,"['email', 'phone']",t,neighborhood not highlighted,Circular Head,Private room in guesthouse,Private room,"[""Free parking on premises"", ""Wifi"", ""TV"", ""Smoke alarm"", ""Fire extinguisher""]",t,2024-09-05,2023-12-14,2024-08-16,"Exempt: This listing is a hotel, motel, or caravan park",t,968511244145491520,454892420.0,6.0,6.0,2.0,1.0,1.0,1.0,194.0,1.0,365.0,20,39.0,60.0,315.0,7.0,7.0,1.0,5.0,4.86,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.79,2
5090,https://www.airbnb.com/rooms/972186340383138697,2024-09-05,Featuring capsule hotels,https://www.airbnb.com/users/show/227699019,2018-11-26,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Hobart,Room in hotel,Private room,"[""Outdoor dining area"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Exterior security cameras on property"", ""Free washer \u2013 In unit"", ""Shower gel"", ""Long term stays allowed"", ""Keypad"", ""Dining table"", ""Freezer"", ""Dedicated workspace"", ""Hot water kettle"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Smoke alarm"", ""Shared backyard \u2013 Fully fenced"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2023-09-13,2024-08-07,"Exempt: This listing is a hotel, motel, or caravan park",t,972186340383138697,227699019.0,2.0,4.0,1.0,1.22,1.0,1.0,210.09,1.0,1125.0,14,44.0,74.0,349.0,79.0,15.24,1.0,4.93,4.91,4.97,4.96,4.85,2.0,0.0,0.0,0.0,1.71,2
5103,https://www.airbnb.com/rooms/974100828921369303,2024-09-05,Featuring capsule hotels,https://www.airbnb.com/users/show/227699019,2018-11-26,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Hobart,Room in hotel,Private room,"[""Outdoor dining area"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Exterior security cameras on property"", ""Shower gel"", ""Keypad"", ""Dining table"", ""Freezer"", ""Dedicated workspace"", ""Hot water kettle"", ""Beach access \u2013 Beachfront"", ""Washer \u2013\u00a0In unit"", ""Self check-in"", ""Smoke alarm"", ""Shared backyard \u2013 Fully fenced"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2023-11-06,2024-04-13,Exempt: This listing falls under the 'home sharing' exemption,t,974100828921369303,227699019.0,2.0,4.0,1.0,1.22,1.0,1.0,210.09,1.0,1125.0,14,44.0,74.0,349.0,8.0,8.0,0.0,4.93,4.91,4.88,4.96,4.88,2.0,0.0,0.0,0.0,0.79,2
5105,https://www.airbnb.com/rooms/974290792037119710,2024-09-05,"Room on offer is operated by Launceston Central Apartment Hotel.<br /><br />Our Studio Apartments offer the perfect blend of space and comfort - perfect for short or long stays. Whether you're travelling for business or pleasure, you'll find everything you need to make your stay enjoyable and stress-free. <br /><br />Images are indicative only - room availability is subject to change as we are a hotel.",https://www.airbnb.com/users/show/432526696,2021-11-18,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone']",t,Neighborhood highlights,Launceston,Room in hotel,Private room,"[""TV"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Exterior security cameras on property"", ""Toaster"", ""Cooking basics"", ""Clothing storage: wardrobe"", ""Kitchenette"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Hot water kettle"", ""Iron"", ""Stove"", ""Bed linens"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher""]",t,2024-09-05,2024-01-02,2024-08-14,"Exempt: This listing is a hotel, motel, or caravan park",t,974290792037119710,432526696.0,5.0,6.0,2.0,1.0,1.0,3.0,200.0,1.0,1125.0,25,55.0,84.0,247.0,20.0,20.0,2.0,4.93,4.91,4.97,4.96,4.92,5.0,0.0,0.0,0.0,2.42,2
5107,https://www.airbnb.com/rooms/974301134101073950,2024-09-05,"Room on offer is operated by Launceston Central Apartment Hotel.<br /><br />Make yourself at home in our One-Bedroom Apartment. Whether you're travelling for business or pleasure, our One-Bedroom Apartment provides the perfect blend of space, comfort, and convenience.<br /><br />Images are indicative only - room availability is subject to change as we are a hotel.",https://www.airbnb.com/users/show/432526696,2021-11-18,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone']",t,Neighborhood highlights,Launceston,Room in hotel,Private room,"[""TV"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Wifi"", ""Private living room"", ""Air conditioning"", ""Safe"", ""Exterior security cameras on property"", ""Toaster"", ""Dryer"", ""Oven"", ""Clothing storage: wardrobe"", ""Washer"", ""Dining table"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Stove"", ""Bed linens"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher""]",t,2024-09-05,2023-12-25,2024-09-01,"Exempt: This listing is a hotel, motel, or caravan park",t,974301134101073950,432526696.0,5.0,6.0,2.0,1.0,1.0,3.0,200.0,1.0,1125.0,29,59.0,89.0,242.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,5.0,0.0,0.0,0.0,1.5,2
5108,https://www.airbnb.com/rooms/974307876274939497,2024-09-05,"Room on offer is operated by Launceston Central Apartment Hotel.<br /><br />For families or small groups, our Two-Bedroom Apartment provides the perfect balance of space and privacy with plenty of room for everyone to spread out and relax.<br />The second bedroom can be configured with either a king or twin beds, ensuring everyone in your group has a comfortable night's sleep.<br /><br />Images are indicative only - room availability is subject to change as we are a hotel.",https://www.airbnb.com/users/show/432526696,2021-11-18,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone']",t,Neighborhood highlights,Launceston,Room in hotel,Private room,"[""TV"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""First aid kit"", ""Central heating"", ""Coffee"", ""Microwave"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Exterior security cameras on property"", ""Toaster"", ""Free washer \u2013 In unit"", ""Oven"", ""Dining table"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Stove"", ""Bed linens"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher""]",t,2024-09-05,2023-09-29,2024-08-03,"Exempt: This listing is a hotel, motel, or caravan park",t,974307876274939497,432526696.0,5.0,6.0,5.0,1.0,2.0,3.0,200.0,1.0,1125.0,24,53.0,83.0,228.0,2.0,2.0,0.0,4.93,4.91,4.97,4.96,4.92,5.0,0.0,0.0,0.0,0.17,2
5109,https://www.airbnb.com/rooms/974313808966996390,2024-09-05,"Room on offer is operated by Launceston Central Apartment Hotel.<br /><br />For families or small groups, our Two Bedroom Interconnecting Apartment provides the perfect blend of space, privacy, and flexibility. This apartment is a Studio Apartment interconnected with a One-Bedroom Apartment, offering plenty of space for everyone in your group to spread out and relax.<br /><br />Images are indicative only - room availability is subject to change as we are a hotel.",https://www.airbnb.com/users/show/432526696,2021-11-18,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone']",t,Neighborhood highlights,Launceston,Room in hotel,Private room,"[""Dishes and silverware"", ""TV"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Exterior security cameras on property"", ""Toaster"", ""Oven"", ""Washer"", ""Dining table"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Hot water kettle"", ""Stove"", ""Bed linens"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2023-10-07,2024-01-27,"Exempt: This listing is a hotel, motel, or caravan park",t,974313808966996390,432526696.0,5.0,6.0,5.0,1.0,2.0,3.0,200.0,1.0,1125.0,24,54.0,83.0,235.0,2.0,2.0,0.0,4.93,4.91,5.0,4.96,4.92,5.0,0.0,0.0,0.0,0.18,2
5110,https://www.airbnb.com/rooms/974318708788515249,2024-09-05,"Room on offer is operated by Launceston Central Apartment Hotel. <br /><br />Looking for the perfect accommodation option for your large group or family? Look no further than our Three Bedroom Interconnected Apartments, the largest and most spacious apartments available.<br />With 113m² of space to spread out and relax, our Three Bedroom Apartments are ideal for families or groups who want to stay together.<br /><br />Images are indicative only - room availability is subject to change as we are a hotel.",https://www.airbnb.com/users/show/432526696,2021-11-18,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone']",t,Neighborhood highlights,Launceston,Room in hotel,Private room,"[""Dishes and silverware"", ""TV"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""First aid kit"", ""Coffee"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Wifi"", ""Air conditioning"", ""Safe"", ""Exterior security cameras on property"", ""Toaster"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Oven"", ""Dining table"", ""Crib - available upon request"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Stove"", ""Bed linens"", ""Smoke alarm"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher""]",t,2024-09-05,2023-12-25,2024-09-01,"Exempt: This listing is a hotel, motel, or caravan park",t,974318708788515249,432526696.0,5.0,6.0,7.0,1.0,3.0,3.0,200.0,1.0,1125.0,2,2.0,61.53,2.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,5.0,0.0,0.0,0.0,1.5,2
5112,https://www.airbnb.com/rooms/974417660223269423,2024-09-05,"This unique place has a style all its own. In the Centre of the Town. Close to Tatlows Beach and Godfreys Beach, with the “Nut” towering behind with magnificent views. <br /><br />The Nutty Suite has night ceilings and a nice carpet flooring. It is one of the 3 suites at The Bank in Stanley, with a Japanese Style heated bathroom, towels, bathrobes and a walk-in robe. Includes free Wi-Fi, TV, a French-inspired decorated room, a fridge, dishwasher, toaster, kettle, coffee machine all in the main kitchen.",https://www.airbnb.com/users/show/535736630,2023-09-05,No hay tiempo de respuesta,No hay porcentaje de respuesta,80%,f,"['email', 'phone']",t,Neighborhood highlights,Circular Head,Private room in home,Private room,"[""Carbon monoxide alarm"", ""Indoor fireplace"", ""Ocean view"", ""Mountain view"", ""Dedicated workspace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Outdoor dining area"", ""BBQ grill"", ""Smoke alarm"", ""Lock on bedroom door"", ""Hot tub"", ""First aid kit"", ""Fire extinguisher""]",t,2024-09-05,2023-12-25,2024-09-01,DA2018-31,f,974417660223269423,535736630.0,3.0,3.0,2.0,1.0,1.0,1.0,239.0,1.0,365.0,0,38.81,61.53,190.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,3.0,1.0,0.0,0.0,1.5,2
5113,https://www.airbnb.com/rooms/974514343085998605,2024-09-05,"Enjoy the beautiful day and night panorama views of Mt Wellington, the Tasman bridge, the harbour, and River Derwent right on your luxurious bed with breakfast provided! <br /><br />This quiet place is centrally located. It is 20 min drive from the airport & 10 min drive to city; 4 min walk to the bus stop; 13 min walk/3 min drive to Woolworths supermarket; and 5 min drive to Eastlands shopping center.<br /><br />Check out our Guidebook to discover some nearby special places the locals love!",https://www.airbnb.com/users/show/224231026,2018-11-04,within an hour,100%,100%,t,"['email', 'phone']",t,neighborhood not highlighted,Clarence,Private room in home,Private room,"[""Dishes and silverware"", ""Free washer \u2013 In building"", ""Body soap"", ""TV"", ""Outdoor dining area"", ""Exercise equipment"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Rice maker"", ""Coffee"", ""Microwave"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Outdoor furniture"", ""Air conditioning"", ""Trash compactor"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Free street parking"", ""Books and reading material"", ""Toaster"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Cooking basics"", ""Laundromat nearby"", ""Dishwasher"", ""Oven"", ""Blender"", ""Shower gel"", ""Gym"", ""Long term stays allowed"", ""Keypad"", ""Dining table"", ""Conditioner"", ""Breakfast"", ""Freezer"", ""Clothing storage"", ""Dedicated workspace"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Kitchen"", ""Hot water kettle"", ""Patio or balcony"", ""Stove"", ""Bed linens"", ""Self check-in"", ""Portable fans"", ""Room-darkening shades"", ""Smoke alarm"", ""Refrigerator"", ""Wine glasses"", ""Iron"", ""Hot water"", ""Lock on bedroom door""]",t,2024-09-05,2024-02-18,2024-05-19,Exempt: This listing falls under the 'home sharing' exemption,f,974514343085998605,224231026.0,2.0,4.0,2.0,1.0,1.0,1.0,125.0,2.0,365.0,30,60.0,90.0,127.0,4.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,0.6,2
5128,https://www.airbnb.com/rooms/977095436585915995,2024-09-05,"This unique place has a style all its own. In the Centre of the Town. Close to Tatlows Beach and Godfreys Beach, with the “Nut” towering behind with magnificent views.   The Nutty Suite has night ceilings and a nice carpet flooring. It is one of the 3 suites at The Bank in Stanley, with a Japanese Style heated bathroom, towels, bathrobes and a walk-in robe. Includes free Wi-Fi, TV, a French-inspired decorated room, a fridge, dishwasher, toaster, kettle, coffee machine all in the main kitchen.",https://www.airbnb.com/users/show/535736630,2023-09-05,No hay tiempo de respuesta,No hay porcentaje de respuesta,80%,f,"['email', 'phone']",t,neighborhood not highlighted,Circular Head,Private room in bed and breakfast,Private room,"[""Carbon monoxide alarm"", ""Indoor fireplace"", ""Dedicated workspace"", ""Free parking on premises"", ""Wifi"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Outdoor dining area"", ""BBQ grill"", ""Beach access \u2013 Beachfront"", ""Smoke alarm"", ""Lock on bedroom door"", ""Hot tub"", ""First aid kit"", ""Fire extinguisher""]",t,2024-09-05,2023-12-25,2024-09-01,DA2018-31,f,977095436585915995,535736630.0,3.0,3.0,2.0,1.0,1.0,1.0,191.0,1.0,365.0,0,38.81,61.53,106.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,3.0,1.0,0.0,0.0,1.5,2
5131,https://www.airbnb.com/rooms/977386902356325236,2024-09-05,"The Quarters #2 is one of 4 vintage filled rustic rooms in a charming boutique property just a short walk along the harbour foreshore to the village.   comfortable room filled with warm and welcoming vintage items but with all the necessary modern amenities.  Tucked away in nature but central to boat cruises and train terminal.  If your desired dates aren't available at Quarters #2 please check our listings for Quarters #1, #3 or #4",https://www.airbnb.com/users/show/10933526,2013-12-31,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,West Coast,Private room in guesthouse,Private room,"[""Dishes and silverware"", ""Body soap"", ""Bathtub"", ""TV"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Board games"", ""Hair dryer"", ""Coffee"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Private entrance"", ""Outdoor furniture"", ""Garden view"", ""Private living room"", ""Toaster"", ""Cooking basics"", ""Coffee maker"", ""Lockbox"", ""Long term stays allowed"", ""Dining table"", ""Kitchenette"", ""Backyard"", ""Mini fridge"", ""Clothing storage"", ""Hot water kettle"", ""Patio or balcony"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Wine glasses"", ""Oven"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2023-11-08,2024-08-20,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993,f,977386902356325236,10933526.0,4.0,4.0,2.0,1.0,1.0,1.0,210.0,2.0,30.0,19,41.0,60.0,319.0,23.0,23.0,1.0,4.87,4.87,4.87,4.87,4.87,4.0,3.0,0.0,0.0,2.28,2
5136,https://www.airbnb.com/rooms/979258914495418780,2024-09-05,"Enjoy a restful experience at this centrally located place.<br />What makes a difference at a short stay? Quality linen and amazing mattress, a quiet street, a spacious bathroom, privacy, a TV with Apps and ice in the the freezer!<br />That’s us.<br />You are a six minute drive from the Spirit of Tasmania and two minutes from the CBD and eateries.<br />We have gone out of our way to ensure comfort for a 1-2 night stay, as the reviews will attest to.",https://www.airbnb.com/users/show/15787932,2014-05-20,within an hour,100%,100%,t,"['email', 'phone']",t,Neighborhood highlights,Devonport,Private room in home,Private room,"[""Dishes and silverware"", ""Body soap"", ""Radiant heating"", ""Hangers"", ""Room-darkening shades"", ""Hair dryer"", ""Coffee"", ""Cleaning products"", ""Paid washer \u2013 In unit"", ""Wifi"", ""Private entrance"", ""Outdoor furniture"", ""Paid dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Bikes"", ""Free street parking"", ""Lockbox"", ""Shower gel"", ""HDTV with Netflix"", ""Mini fridge"", ""Freezer"", ""Paid crib - available upon request"", ""Hot water kettle"", ""Iron"", ""Free driveway parking on premises \u2013 1 space"", ""Bed linens"", ""Self check-in"", ""Wine glasses"", ""Lock on bedroom door"", ""Essentials"", ""Fire extinguisher""]",t,2024-09-05,2023-09-29,2024-06-29,Exempt: This listing falls under the 'home sharing' exemption,t,979258914495418780,15787932.0,1.0,1.0,2.0,1.0,1.0,1.0,210.09,1.0,3.0,22,36.0,66.0,70.0,41.0,41.0,0.0,4.85,4.9,4.88,4.96,4.88,1.0,0.0,0.0,0.0,3.59,2
5144,https://www.airbnb.com/rooms/981753423011759013,2024-09-05,"📍 2 Queens room in a spacious villa, fully furnished with lake access.",https://www.airbnb.com/users/show/139342900,2017-07-08,within an hour,100%,77%,t,"['email', 'phone']",f,neighborhood not highlighted,Glenorchy,Private room in home,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Hangers"", ""Children\u2019s books and toys"", ""Lake view"", ""Hair dryer"", ""Heating"", ""Free parking on premises"", ""Cleaning products"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Bluetooth sound system"", ""Movie theater"", ""Cooking basics"", ""Coffee maker"", ""Dryer"", ""Lockbox"", ""Lake access"", ""Shower gel"", ""Long term stays allowed"", ""Washer"", ""High chair"", ""Backyard"", ""Conditioner"", ""Mountain view"", ""Ethernet connection"", ""Kitchen"", ""BBQ grill"", ""Self check-in"", ""Mosquito net"", ""Portable fans"", ""Room-darkening shades"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2023-11-05,2023-12-04,Exempt: This listing falls under the 'home sharing' exemption,f,981753423011759013,139342900.0,4.0,4.0,4.0,1.5,2.0,2.0,146.0,1.0,365.0,29,59.0,89.0,140.0,2.0,2.0,0.0,5.0,5.0,5.0,5.0,4.92,4.0,1.0,0.0,0.0,0.2,2
5146,https://www.airbnb.com/rooms/982113125309388592,2024-09-05,"Guest’s should expect a very clean & private motel style room 10 minutes from Hobart Airport, 12 minutes from Sorell Township, 1 hr to Port Arthur Historic site, 15 mins to Richmond Historic Township with the oldest bridge in Australia and 20 mins to Hobart Historic CBD. All en-suite needs included, hair dryer, towels, shampoo, conditioner, body wash, hand wash and bidet.",https://www.airbnb.com/users/show/245929040,2019-02-28,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone']",f,Neighborhood highlights,Sorell,Private room in guest suite,Private room,"[""Bidet"", ""Hangers"", ""Portable heater"", ""Coffee"", ""Various  conditioner"", ""Wifi"", ""Private entrance"", ""Outdoor furniture"", ""HDTV with Chromecast"", ""Extra pillows and blankets"", ""Single level home"", ""Waterfront"", ""Exterior security cameras on property"", ""Free street parking"", ""Shower gel"", ""Keypad"", ""Dining table"", ""Private patio or balcony"", ""Various body soap"", ""Mini fridge"", ""Freezer"", ""Mountain view"", ""Dedicated workspace"", ""Hot water kettle"", ""Bay view"", ""Cleaning available during stay"", ""Bed linens"", ""Self check-in"", ""Portable fans"", ""Lock on bedroom door"", ""Various  shampoo"", ""Smoke alarm"", ""Essentials"", ""Wine glasses"", ""Hot water""]",t,2024-09-05,2024-02-09,2024-03-30,Exempt: This listing falls under the 'home sharing' exemption,t,982113125309388592,245929040.0,1.0,1.0,2.0,1.0,1.0,1.0,120.0,1.0,2.0,0,38.81,61.53,78.0,3.0,3.0,0.0,4.93,5.0,5.0,4.96,4.92,1.0,0.0,0.0,0.0,0.43,2
