Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
19029,https://www.airbnb.com/rooms/948556947028459534,2024-09-26,You'll have a great time at this comfortable place to stay.,https://www.airbnb.com/users/show/51921637,2015-12-21,within an hour,97%,87%,f,"['email', 'phone', 'work_email']",t,No Hay,Cuauhtémoc,Shared room in guesthouse,Shared room,"[""Iron"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Hot water kettle"", ""Long term stays allowed"", ""Keypad"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Stove"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2024-09-26,2024-07-29,2024-07-29,No cuenta con licencia,t,948556947028459534,51921637,13.0,13.0,1.0,1.0,1.0,1.0,446.0,1.0,365,30,60,90.0,269,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,13.0,0.0,0.74,0.0,0.5,4
19044,https://www.airbnb.com/rooms/946368339463192339,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Shared patio or balcony"", ""Iron"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Shared gym in building"", ""City skyline view"", ""Coffee maker: drip coffee maker"", ""Bathtub"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Fast wifi \u2013 347 Mbps"", ""Body soap"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""TV"", ""Teka induction stove"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Books and reading material"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Cleaning products"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-08-04,2024-09-16,No cuenta con licencia,t,946368339463192339,94011901,6.16,7.32,1.0,1.0,1.0,1.63,265.0,1.0,120,30,60,90.0,365,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,4.87,15.0,0.0,0.0,1.74,4
19070,https://www.airbnb.com/rooms/947077183939762760,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />  Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Shared patio or balcony"", ""Iron"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Shared gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Bathtub"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Exercise equipment"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Portable fans"", ""Hangers"", ""Teka electric stove"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Paid parking lot on premises \u2013 4 spaces"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Paid resort access"", ""Shower gel"", ""Fast wifi \u2013 358 Mbps"", ""Luggage dropoff allowed"", ""Coffee"", ""Bed linens"", ""Board games"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""55 inch HDTV with Netflix, standard cable"", ""Cleaning products"", ""Fire extinguisher"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Paid parking garage off premises"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-09-03,2024-08-25,No cuenta con licencia,t,947077183939762760,94011901,6.16,7.32,1.0,2.0,1.0,2.0,319.0,1.0,120,30,60,90.0,365,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,4.87,15.0,0.0,0.0,1.74,4
19071,https://www.airbnb.com/rooms/947079896998853453,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Iron"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Shared gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Paid parking on premises"", ""Bathtub"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""Teka induction stove"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Fast wifi \u2013 370 Mbps"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""55 inch HDTV with Netflix, standard cable"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-09-03,2024-08-25,No cuenta con licencia,t,947079896998853453,94011901,6.16,7.32,1.0,2.0,1.0,1.63,263.0,1.0,120,30,60,90.0,365,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,4.87,15.0,0.0,0.0,1.74,4
19072,https://www.airbnb.com/rooms/947092919408581647,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Shared patio or balcony"", ""Iron"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Shared gym in building"", ""City skyline view"", ""Paid parking on premises"", ""Bathtub"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Fast wifi \u2013 348 Mbps"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""Teka induction stove"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""55 inch HDTV with Netflix, standard cable"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-09-03,2024-08-25,No cuenta con licencia,t,947092919408581647,94011901,6.16,7.32,1.0,2.0,1.0,1.63,267.0,1.0,120,28,58,88.0,363,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,4.87,15.0,0.0,0.0,1.74,4
19073,https://www.airbnb.com/rooms/947096364743865977,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Iron"", ""Outdoor furniture"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Shared gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Paid parking on premises"", ""Bathtub"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 412 Mbps"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""TV"", ""Teka induction stove"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-09-03,2023-09-03,No cuenta con licencia,t,947096364743865977,94011901,6.16,7.32,1.0,2.0,1.0,2.0,304.0,1.0,120,14,44,74.0,348,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.87,15.0,0.0,0.0,0.08,4
19074,https://www.airbnb.com/rooms/947106001971557921,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Iron"", ""Outdoor furniture"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Shared gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Paid parking on premises"", ""Bathtub"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 376 Mbps"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""TV"", ""Teka induction stove"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-09-23,2023-09-23,No cuenta con licencia,t,947106001971557921,94011901,6.16,7.32,1.0,2.0,1.0,2.0,274.0,1.0,120,27,57,87.0,362,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.87,15.0,0.0,0.0,0.08,4
19075,https://www.airbnb.com/rooms/947108961710581085,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Iron"", ""Outdoor furniture"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""Private gym in building"", ""City skyline view"", ""Paid parking on premises"", ""Bathtub"", ""Cleaning available during stay"", ""Induction stove"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Dishwasher"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Mini fridge"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Fast wifi \u2013 243 Mbps"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Paid parking garage off premises"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-09-03,2023-09-03,No cuenta con licencia,t,947108961710581085,94011901,6.16,7.32,1.0,2.0,1.0,2.0,345.0,1.0,120,2,32,62.0,337,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.87,15.0,0.0,0.0,0.08,4
19076,https://www.airbnb.com/rooms/947110669108075130,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Iron"", ""Outdoor furniture"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Private gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Paid parking on premises"", ""Bathtub"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""TV"", ""Teka induction stove"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Fast wifi \u2013 375 Mbps"", ""Fire extinguisher"", ""Room-darkening shades"", ""Trash compactor"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-08-20,2023-09-03,No cuenta con licencia,t,947110669108075130,94011901,6.16,7.32,1.0,2.0,1.0,2.0,278.0,1.0,120,10,40,70.0,345,0.0,0.0,0.0,4.79,4.76,4.84,4.83,4.85,4.87,15.0,0.0,0.0,1.74,4
19172,https://www.airbnb.com/rooms/955204498756932995,2024-09-25,"LINDAVISTA SUR. Shared furnished room, all shared amenities included, equipped kitchen, room cleaning and linen laundry, weekly, garden recreation area with grill. Neighboring surveillance 24 hrs. <br />Parque Miguel Alemán, Plaza Lindavista, Parque Lindavista and Encuentro Fortuna, Hospitales 1º de Octubre, Traumatologia , Juarez, Politecnico, excellent communication Metro, Metrobus , Cablebus, Basilica de Guadalupe. Free street parking.",https://www.airbnb.com/users/show/375225503,2020-11-10,within an hour,100%,99%,t,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Gustavo A. Madero,Shared room in guesthouse,Shared room,"[""Iron"", ""Washer"", ""Wifi"", ""Fire pit"", ""Freezer"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Host greets you"", ""Bikes"", ""Refrigerator"", ""Mosquito net"", ""Ethernet connection"", ""Dishes and silverware"", ""Blender"", ""Portable fans"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""TV"", ""Baking sheet"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Oven"", ""Outdoor dining area"", ""BBQ grill"", ""Stove"", ""Cleaning products"", ""Safe"", ""Indoor fireplace"", ""Clothing storage"", ""Room-darkening shades"", ""Wine glasses"", ""Free street parking"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Paid parking off premises"", ""Microwave""]",t,2024-09-25,2023-08-20,2024-01-01,No cuenta con licencia,t,955204498756932995,375225503,12.0,14.0,1.0,2.0,1.0,2.0,200.0,1.0,365,0,0,65.1,179,4.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,12.0,0.0,5.0,0.0,0.3,4
19239,https://www.airbnb.com/rooms/953661319572932585,2024-09-26,"It is a small shared room with a single bed, it is a space for 1 person. It doesn't have windows. On the ceiling it has a small skylight, so it will provide you with natural light very early. The room is located on the second floor of the house, on this floor there are 3 more bedrooms.<br />The common areas (kitchen, dining room, bathrooms, etc.) are shared with other guests. It's a shared house!<br />Enjoy the simplicity of this quiet, central home.",https://www.airbnb.com/users/show/498288324,2023-01-27,within an hour,86%,99%,f,"['email', 'phone']",t,No Hay,Cuauhtémoc,Shared room in guesthouse,Shared room,"[""Wifi"", ""Kitchen"", ""First aid kit"", ""Self check-in"", ""Exterior security cameras on property"", ""Smoking allowed"", ""Lockbox""]",t,2024-09-26,2023-09-08,2024-09-11,No cuenta con licencia,t,953661319572932585,498288324,6.0,8.0,1.0,2.0,1.0,1.0,187.0,1.0,365,6,36,65.0,65,18.0,15.0,3.0,4.88,4.78,4.92,4.78,4.94,5.0,0.0,3.0,0.0,1.4,4
19272,https://www.airbnb.com/rooms/959504148296834967,2024-09-25,"Our location in the heart of the city, ""El Centro"", makes everyone staying with us feel part of our culture from the first moment.<br />Breakfast courtesy, Wi-Fi.<br /><br />-Estadio GNP Seguros (Foro Sol), Autódromo Hnos. Rodríguez, Palacio de los Deportes (7.7 km)<br />-AICM 20 - 30 min - taxi (8.3 km)<br />-Torre Caballito (Av. P. Reforma)<br />-Teatro Metropólitan<br />-Haires Palace<br />-Zócalo CDMX<br /><br />We hope you have all the experiences we have ready for you!",https://www.airbnb.com/users/show/476408422,2022-08-23,within an hour,99%,100%,t,['phone'],t,No Hay,Cuauhtémoc,Shared room in hostel,Shared room,"[""Wifi"", ""Exterior security cameras on property"", ""Dishes and silverware"", ""Self check-in"", ""Building staff"", ""Backyard"", ""Breakfast"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Bed linens"", ""Smoke alarm"", ""Safe"", ""Fire extinguisher"", ""Paid parking lot off premises"", ""Elevator"", ""Dedicated workspace"", ""Ping pong table"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-08-19,2024-09-21,No cuenta con licencia,t,959504148296834967,476408422,11.0,13.0,1.0,1.0,1.0,1.0,362.0,1.0,365,26,56,86.0,125,43.0,34.0,2.0,4.81,4.84,4.92,4.84,4.77,11.0,0.0,0.0,0.0,3.19,4
19322,https://www.airbnb.com/rooms/960504915344850835,2024-09-25,"You will want to return. Bright, relaxing, ventilated; the minimalism you require to feel at home but independently. Full security. ALL amenities, communication routes and green areas are nearby. The best recommendations to make your investment pay. <br />Suitable for up to 4 people. Each extra guest is 230 pesos a night, the same for 1 extra mattress.<br />You can have extra services stationam, living room TV or laundry at a superprice.<br />WTC pepsicnter 20 minutes away",https://www.airbnb.com/users/show/234164369,2019-01-03,within a few hours,85%,91%,f,"['email', 'phone']",t,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in loft,Shared room,"[""Iron"", ""Wifi"", ""Paid washer \u2013 In building"", ""Courtyard view"", ""Cleaning available during stay"", ""Host greets you"", ""Dishes and silverware"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Portable fans"", ""Hangers"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Kitchenette"", ""Essentials"", ""Hot water"", ""Luggage dropoff allowed"", ""Coffee"", ""Promedio Sedal conditioner"", ""Bed linens"", ""Board games"", ""Books and reading material"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Outlet covers"", ""Cleaning products"", ""Hair dryer"", ""Fire extinguisher"", ""Calidad intermedia y funcional body soap"", ""Paid parking lot off premises"", ""Room-darkening shades"", ""Clothing storage: wardrobe"", ""Free street parking"", ""Exterior security cameras on property"", ""Sun loungers"", ""Dedicated workspace"", ""Cooking basics"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Intermedia y funcional shampoo"", ""Microwave""]",t,2024-09-25,2023-09-21,2024-08-07,No cuenta con licencia,f,960504915344850835,234164369,2.0,2.0,1.0,1.0,1.0,3.0,329.0,1.0,365,28,53,83.0,263,13.0,12.0,0.0,4.88,5.0,4.77,4.92,5.0,2.0,0.0,1.0,0.0,1.05,4
19330,https://www.airbnb.com/rooms/963791131784635232,2024-09-25,No contiene descripción,https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Iron"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Fast wifi \u2013 298 Mbps"", ""Private patio or balcony"", ""Private gym in building"", ""City skyline view"", ""Coffee maker: drip coffee maker"", ""Paid parking on premises"", ""Cleaning available during stay"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Luggage dropoff allowed"", ""TV"", ""Teka induction stove"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Cooking basics"", ""Fire extinguisher"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Exercise equipment: free weights, yoga mat"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-11-11,2024-06-27,No cuenta con licencia,t,963791131784635232,94011901,6.16,7.32,1.0,2.0,1.0,1.63,328.0,1.0,120,28,55,71.0,346,4.0,4.0,0.0,4.88,4.86,4.92,4.92,4.92,4.87,15.0,0.0,0.0,0.37,4
19331,https://www.airbnb.com/rooms/963792851132800423,2024-09-25,"Get to know and enjoy this new concept that Mr. Herold Homes has for you!<br /><br />Shared rooms with a unique, urban and luxurious design.<br /><br />Comfortable and safe spaces, with all the basic amenities, to live a pleasant and pleasant experience, without worrying about anything, other than enjoying your stay, whether for work, health, or pleasure, at Herold Homes we want to make you feel at home .<br /><br />Come and live the Herold Homes experience…<br />Welcome to Herold Homes, welcome to the good life!",https://www.airbnb.com/users/show/94011901,2016-09-07,within an hour,96%,99%,f,"['email', 'phone']",f,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Shared room in hostel,Shared room,"[""Shared patio or balcony"", ""Iron"", ""Outdoor furniture"", ""Elevator"", ""Paid washer \u2013 In building"", ""Heating"", ""Freezer"", ""Private gym in building"", ""Cleaning available during stay"", ""City skyline view"", ""Outdoor shower"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Self check-in"", ""Whirlpool refrigerator"", ""Exercise equipment"", ""AC - split type ductless system"", ""Building staff"", ""Blender"", ""Body soap"", ""55 inch HDTV with Netflix"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Paid resort access"", ""Shower gel"", ""Luggage dropoff allowed"", ""Teka induction stove"", ""Fast wifi \u2013 284 Mbps"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Paid parking garage on premises \u2013 5 spaces"", ""Books and reading material"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Room-darkening shades"", ""Paid dryer \u2013 In building"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2024-09-25,2023-09-09,2024-04-17,No cuenta con licencia,t,963792851132800423,94011901,6.16,7.32,1.0,2.0,1.0,2.0,306.0,1.0,120,19,35,65.0,339,5.0,2.0,0.0,4.8,4.86,4.8,5.0,5.0,4.87,15.0,0.0,0.0,0.39,4
